index	code	severity	small_ratio	turbo_ratio	likely_words	expected	small	turbo
255	eng006	small_only	0.667	0.9	a, new, shipment	we expect a new shipment to arrive by monday morning.	We expect and you should be to arrive by Monday morning.	We expect a new shipping to arrive by Monday morning.
947	prc088	small_only	0.714	0.857	na, niyo, para, sa	ang promo code na sinasabi niyo po ay para sa first time buyers lamang.	Ang promo code mas sinasabi niya po ay pas na first time buyers lamang.	Ang promo code na sinasabing niya po ay para sa first time buyers lamang.
701	obj092	small_only	0.643	0.929	i, aassure, piso, ilalabas, ninyo	i aassure ko po sa inyo na worth it bawat piso na ilalabas ninyo.	Di-assure ko po sa inyo na worth it bawat Liza na ilalabastin nyo.	I-assure ko po sa inyo na worth it bawat piso na ilalabas ninyo.
837	pay078	small_only	0.643	0.929	ko, accounting, resibo, ma, verify	i forward ko lang po sa accounting ang inyong resibo para ma verify nila.	I-Forward po lang po sa account, tingin ang inyong recebo para maverify nila.	I-forward po lang po sa accounting ang inyong resibo para ma-verify nila.
1080	prd071	small_only	0.667	0.909	hanggang, limang, piraso, bilhin	hanggang limang piraso lang po ang pwede nating bilhin per customer.	Anggang $5 lang po ang pwede nating billing per customer.	Hanggang limang piraso lang po ang pwede nating billing per customer.
140	dlv041	small_only	0.583	1.0	ang, sulit, libre, papunta	sulit na sulit po kasi libre na ang delivery papunta sa inyo!	Suwit na suwit po kasi delivery na delivery pa punta sa inyo.	Sulit na sulit po kasi libre na ang delivery papunta sa inyo.
195	dlv096	small_only	0.583	1.0	bayad, depende, ng, mismong, kahon	ang bayad po sa shipping ay depende sa laki ng mismong kahon.	Ang bayal po sa shipping ay depended sa laki na mismo kakon.	Ang bayad po sa shipping ay depende sa laki ng mismong kahon.
128	dlv029	small_only	0.667	0.917	asikasuhin, kung, may, aberya	nandito lang po kami para asikasuhin ang inyong delivery kung may aberya.	Nandito lang po kami para asi kasunin ang inyong delivery kumay Aberia.	Nandito lang po kami para asikasuhin ang inyong delivery kung may abereya.
238	dlv139	small_only	0.667	0.917	magpapabigay, lang, po, makapasok	magpapabigay na lang po ako ng instructions sa rider kung paano makapasok.	Mabapabigay na nang bu ako ng instructions sa rider kung paano makapaso.	Mapapabigyan na lang po ako ng instructions sa rider kung paano makapasok.
578	num069	small_only	0.667	0.917	sixteen, natitira, kulay, na	sixteen pieces po ang natitira sa aming kulay white na t shirt.	16 pieces po ang natigila sa aming kuley white at t-shirt.	16 pieces po ang natitira sa aming kulay white na t-shirt.
674	obj065	small_only	0.667	0.917	garantisado, pong, quality, huli	garantisado pong maganda ang quality niyan kaya hindi kayo magsisisi sa huli.	Tantisada pang maganda ang kualiti niyan, kaya hindi kayo magsisisi sa hula.	Garantisada pong maganda ang quality niyan kaya hindi kayo magsisisi sa huli.
842	pay083	small_only	0.667	0.917	tumatanggap, tseke, o, lamang	hindi po kami tumatanggap ng tseke, cash o kaya online transfer lamang.	Hindi po kami tumatangdiap ng cheque. Cash ko kaya online, transfer lang.	Hindi po kami tumatanggap ng cheque. Cash o kaya online transfer lamang.
955	prc096	small_only	0.667	0.917	idadagdag, ko, lang, bente	idadagdag ko na lang po ba yung bubble wrap na bente pesos?	Idadal dago na nang po ba yung bubble wrap na Bendy Pesos.	Idadagdag ko na lang po ba yung bubble wrap na 20 pesos?
25	cls026	small_only	0.667	0.923	nakuha, ko, na, kong, impormasyon	nakuha ko na po ang lahat ng kailangan kong impormasyon mula sa inyo.	Nakawakuna po ang lahat ng kailangan ko informasyon, mula sa inyo.	Nakuha ko na po ang lahat ng kailangan kong informasyon mula sa inyo.
100	dlv001	small_only	0.667	0.929	pasensya, medyo, delay, dahil	pasensya na po, medyo na delay ang rider natin dahil sa malakas na ulan.	Masanang siya na po, may diyan na diday ang rider natin daw sa malakas na ulan.	Masensya na po, medyo na-delay ang rider natin dahil sa malakas na ulan.
294	eng045	small_only	0.7	0.9	upgraded, version, one	the upgraded version includes a one year official manufacturer warranty.	The upgrade inversion includes a 1-year official manufacturer warranty.	The upgraded version includes a 1-year official manufacturer warranty.
615	obj006	small_only	0.6	1.0	pasensya, mataas, presyo, ngayon	pasensya na po kung medyo mataas yung presyo natin ngayon.	Pasensyon na po kung medyo matas yung prasyon natin yun.	Pasensya na po kung medyo mataas yung presyo natin ngayon.
92	cls093	small_only	0.714	0.889	maraming, mag, ingat, palagi	okay na okay na po lahat, maraming salamat at mag ingat po kayo palagi!	Okay na okay na po lahat. Malami salamat at magingiat po kayo pala, di.	Okay na, okay na po lahat. Maraming salamat at magingiyat po kayo palagi.
480	grt071	small_only	0.609	1.0	pakihintay, po, muli, binubuksan, lamang	pakihintay po muli sa linya, binubuksan ko lamang ang inyong lumang record.	Pakayintay, pumuli sa linya, winubuksan ko lang ang inyong lumang record.	Pakihintay po muli sa linya. Binubuksan ko lamang ang inyong lumang record.
1076	prd067	small_only	0.609	1.0	gusto, niyo, subukan, yung, atin	gusto niyo po bang subukan yung ibang variant na available sa atin?	Usuyo po bang subukon yun ibang variant na available sa aptin?	Gusto niyo po bang subukan yung ibang variant na available sa atin?
110	dlv011	small_only	0.696	0.917	pasensya, nasira, daw, sasakyan	pasensya na po, nasira daw po ang sasakyan ng aming delivery team.	Masensyon na po, lasirada po ang sasafian ng aming delivery team.	Masensya na po. Nasira daw po ang sasakyan ng aming delivery team.
227	dlv128	small_only	0.696	0.917	your, shipping, must, billing	your shipping address must exactly match your billing address to prevent fraud.	Nershipping address mas exactly match your winning address to prevent fraud.	Your shipping address must exactly match your binning address to prevent fraud.
1104	prd095	small_only	0.696	0.917	na, itong, galing, mismo	original po itong item namin at galing mismo sa official na supplier.	Original po ito item namin at jaling nismo sa official supplier.	Original po itong item namin at daling mismo sa official na supplier.
94	cls095	small_only	0.692	0.923	maraming, salamat, talaga, at	sige po sir, maraming salamat po talaga at have a wonderful day ahead!	Sige po sir, manami sanat po taladah and have a wonderful day ahead.	Sige po Sir, maraming salamat po talaga and have a wonderful day ahead.
194	dlv095	small_only	0.692	0.923	ipapaubaya, natin, pag, schedule	ipapaubaya po natin sa courier ang pag schedule ng mismong araw ng delivery.	Ipapabaya po na din sa courier ang pagschedul ng mismong araw ng delivery.	Ipapabaya po natin sa courier ang pag-schedule ng mismong araw ng delivery.
743	obj134	small_only	0.615	1.0	hayaan, niyo, sulit, ibabayad	hayaan niyo po, gagawin ko ang lahat para maging sulit ang ibabayad niyo.	Hayang nyo po, gagawin ko ang lahat para maging surit ang ibabayan nyo.	Hayaan niyo po, gagawin ko ang lahat para maging sulit ang ibabayad niyo.
492	grt083	small_only	0.69	0.929	humihingi, dispensa, lampas, ngayon	humihingi po ako ng dispensa dahil lampas na po sa working hours namin ngayon.	Umikini po ako ng dispensal dahil ng pas na po sa working hours namin yun.	Umisini po ako ng dispensa dahil lampas na po sa working hours namin ngayon.
956	prc097	small_only	0.69	0.929	babalik, kapag, natapos, buwan	babalik po sa normal price ang item kapag natapos na ang buwan na ito.	Babalit po sa normal price ang item gapad na tapos na ang buan na ito.	Mabalit po sa normal price ang item kapag natapos na ang buwan na ito.
490	grt081	small_only	0.69	0.938	naku, paumanhin, chine, check, ko, ang	naku, paumanhin po sa abala, chine check ko pa rin po kasi ang system hanggang ngayon.	Nakumpawmanin po sa abala, sinseko pa rin po kasi yan system hanggang ngayon.	Naku paumanhin po sa abala, change-check ko pa rin po kasi ang system hanggang ngayon.
1010	prd001	small_only	0.632	1.0	pasensya, naubos, na, kahapon	pasensya na po, naubos na po kasi yung item kahapon.	Pasensyon na po, naubusa po kasi yung item kahapun.	Pasensya na po, naubos na po kasi yung item kahapon.
1016	prd007	small_only	0.64	1.0	pero, ang, dating, ng	sorry po, pero next week pa po ang dating ng bagong stocks.	Sorry po, better next week pa po on the thing na bagong stocks.	Sorry po, pero next week pa po ang dating ng bagong stocks.
655	obj046	small_only	0.643	1.0	niyo, i, check, shopee, maraming	pwede niyo po i check ang aming shopee store para sa mas maraming reviews.	Pwede niya po'y chat ang aming shopping store para sa mas marani reviews.	Pwede niyo po i-check ang aming Shopee Store para sa mas maraming reviews.
39	cls040	small_only	0.667	1.0	titignan, ng, form, pirmahan	titignan po ng aming supervisor ang inyong form bago nila ito pirmahan.	Pitingan po nang aming supervisor ang inyong forum bago nila ito piramahan.	Titignan po ng aming supervisor ang inyong form bago nila ito pirmahan.
57	cls058	small_only	0.667	1.0	ibababa, ko, ang, linya	sige po, ibababa ko na ang linya, enjoy the rest of your day!	Sige po, di ba babako na alin ya. Enjoy the rest of your day.	Sige po, ibababa ko na ang linya. Enjoy the rest of your day!
895	prc036	small_only	0.667	1.0	makakaasa, po, totoong, presyo	makakaasa po kayo na ito na po ang final at totoong presyo.	Makakaasabong kayo na ito na po ang final at ito ang pressure.	Makakaasa po kayo na ito na po ang final at totoong presyo.
1094	prd085	small_only	0.667	1.0	pagkatapos, maubos, phase, buong	pagkatapos po nito maubos, phase out na po ang buong product line.	Padatapos po nito maobos, face out na po ang boom product line.	Pagkatapos po nito maubos, phase out na po ang buong product line.
80	cls081	small_only	0.692	1.0	isang, po, maraming, salamat	isang masayang araw po sa inyo at maraming salamat sa pagtawag sa amin!	Kisang masayang araw mo sa inyo at malami salangak sa pagtawag sa amin.	Isang masayang araw po sa inyo at maraming salamat sa pagtawag sa amin.
751	obj142	small_only	0.692	1.0	i, completely, agree, that	i completely agree that quality should never be compromised for a lower price.	Itong pili-agweed at quality should never be compromised for a lower price.	I completely agree that quality should never be compromised for a lower price.
123	dlv024	small_only	0.696	1.0	please, do, not, worry	please do not worry, i already expedited the shipping for this order.	Based on upgrade, I already expedited the shipping for this order.	Please do not worry, I already expedited the shipping for this order.
305	eng056	small_only	0.696	1.0	item, delivered, to	we sincerely apologize for the incorrect item delivered to your house.	We sincerely apologize for the incorrect height and delivery of your house.	We sincerely apologize for the incorrect item delivered to your house.
488	grt079	small_only	0.714	1.0	pasensya, kung, maingay, ang	pasensya na po kung medyo maingay ang background, nandito kasi kami sa main office.	Pasensyon na po kong medyo may ingayang background, nandito kasi kami sa main office.	Pasensya na po kung medyo maingay ang background. Nandito kasi kami sa main office.
566	num057	turbo_only	0.909	0.353	kanina, nine, hundred, seventy, five, pesos, po, customer	nine hundred seventy five pesos po ang ibinayad ng customer kanina.	Nine hundred seventy-five pesos po ang ibinayad ng customer tanina.	P975 ang ibinayad ng Postumert Anina.
869	prc010	turbo_only	0.727	0.571	one, thousand, five, hundred, discounted, pesos	the discounted total comes out to exactly one thousand five hundred pesos.	The discounted total comes out to exactly 1,500 pesos.	The discount total comes out to exactly P1,500.
1030	prd021	turbo_only	0.762	0.556	pa, yung, at, na, available, item	yes po! available pa yung item at ready for shipping na.	Yes po, available by item and ready for shipping na.	Yes po, I'm ready for shipping.
875	prc016	turbo_only	0.72	0.609	are, luck, three, hundred, in, pesos	you are in luck, this item is on clearance for three hundred pesos.	You're in now. This item is on clearance for 300 pesos.	You're enough! This item is on clearance for P300.
136	dlv037	turbo_only	0.75	0.583	upgraded, your, no, delivery, to	we upgraded your delivery to express shipping for absolutely no extra cost!	We upgrade their delivery to express shipping for absolutely na extra cost.	We upgrade or deliver the express shipping for absolutely ng extra cost.
230	dlv131	turbo_only	0.727	0.609	pong, ma, track, gamit, ang	pwede pong ma track ang order gamit ang aming official mobile application.	Pwede pumatrak ang order damit ang aming official mobile application.	Pwede po matrack ang order damit ng aming official mobile application.
773	pay014	turbo_only	0.8	0.6	galing, agad, ang, niyo	ang galing, pumasok agad yung payment niyo kahit weekend ngayon!	Ang baling, pumasok alad yung payment niyo kahit weekend ngayon.	Pambaling, pumasok ka lang yung payment nyo kahit weekend ngayon.
178	dlv079	turbo_only	0.72	0.692	magtatangkang, bago, ibalik, courier	dalawang beses po magtatangkang mag deliver ang courier bago ibalik sa amin.	Dalawang beses po nakatangpang mag-deliver ang courier bag ay balik sa amin.	Dalawang beses po matatampang mag-deliver ang 4-year bago i-balik sa amin.
912	prc053	turbo_only	0.75	0.667	patawad, diyan, ngayon, sa	patawad po, wala po kasi kaming installment option para diyan sa ngayon.	Watawad po, wala po kasi kaming installment option para jens sa mayon.	Matawad po, wala po kasi kaming installment option para dyan sama yun.
1033	prd024	turbo_only	0.75	0.667	diyan, ang, maganda, kasya	yes! kasya po diyan ang malaking size, maganda po ang fit niyan.	Yes, kasya po doon ng malaking size. Mabanda po ang fit niyan.	Yes, kasha po dyan ng malaking size. Mabanda po ang fit niyan.
175	dlv076	turbo_only	0.741	0.692	iche, nasaan, ngayon, system, na	iche check ko po sa system kung nasaan na ang inyong order ngayon.	It is check ko po sa system kung nasa na ang inyong order niyan.	I-check ko po sa Sistan kung nga sana ang inyong order ngayon.
932	prc073	turbo_only	0.741	0.692	promo, two, thousand, pesos	ang minimum spend po para maka avail ng promo ay two thousand pesos.	Ang minimum spend po para maka-avail ng prom mo ay 2,000 pesos.	Ang minimum spend po para maka-avail ng prom mo ay P2,000.
350	fup041	turbo_only	0.769	0.692	nagbabakasakali, akong, makapanayam, sa, binili, niyo	nagbabakasakali po akong makapanayam kayo ngayon para sa inyong feedback sa binili niyo.	Albabakasakali po ako makapanayang kayo ngayon para sa inyong feedback sa binili niyo.	Baka sakali po akong makapanayam kayo ngayon para sa inyong feedback sabihin ninyo.
470	grt061	turbo_only	0.8	0.667	ko, maa, niyo, i, know	hi, good morning! may i know kung paano ko maa address ang concern niyo ngayon?	Hi! Good morning! May I know kung paano kung ma-address ang concern nyo ngayon?	Hi, good morning. May ayon lang kung paano kong ma-address ang concern nyo ngayon?
613	obj004	turbo_only	0.783	0.696	okay, lang, iyan, let, me	okay lang po iyan, just let me know kapag ready na kayo!	Okayang po yan, just let me know kapag ready na kayo.	Okay yan po yan. Just letting know kapag ready na kayo.
963	prc104	turbo_only	0.833	0.667	one, thousand, downpayment, pesos	we do not require any downpayment for items under one thousand pesos.	We do not require any downpayment for items under 1,000 pesos.	We do not require any down payment for items under P1,000.
262	eng013	turbo_only	0.818	0.696	gcash, bank, cash	we accept payments through gcash, bank transfer, and cash on delivery.	We accept payments through GShatch, bond transfer, and cash on delivery.	We accept payments through G-Tash, Band Transfer, and Tash on Delivery.
